,log_likelihood,n_states,region,subject,pid
17,-17845.157462121053,19,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
18,-17848.133282004826,20,Frontal,ZFM-02601,ea3cefba-dda1-4f8e-bd85-97547181a660
0,-9623.051309185872,2,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
1,-9222.372473812797,3,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
2,-9084.570736765654,4,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
3,-9031.036860753316,5,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
4,-8994.629826097877,6,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
5,-8976.570670988225,7,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
6,-8921.204329688837,8,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
7,-8906.98531099221,9,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
8,-8892.25912128932,10,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
9,-8882.055242471703,11,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
10,-8896.019797379515,12,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
11,-8898.508627944226,13,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
12,-8882.288878325622,14,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
13,-8914.792943183751,15,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
14,-8894.0128480311,16,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
15,-8857.058005977497,17,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
16,-8896.131307838737,18,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
17,-8898.587091295973,19,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
18,-8887.973413445621,20,Sensory,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
0,-1685.360736920669,2,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
1,-1671.0956561024946,3,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
2,-1605.7218733540194,4,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
3,-1586.6521950993128,5,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
4,-1539.4265680551498,6,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
5,-1614.2593397811038,7,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
6,-1716.378917143596,8,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
7,-1623.4294960153038,9,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
8,-1602.0924255568177,10,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
9,-1594.400482749272,11,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
10,-1592.565678036747,12,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
11,-1693.8480778263847,13,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
12,-1595.9676851556435,14,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
13,-1785.1532086668656,15,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
14,-1625.1113992494163,16,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
15,-1674.3448130755949,17,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
16,-1663.8615114284748,18,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
17,-1654.6338005271828,19,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
18,-1813.2804593663536,20,Striatum,ZFM-02600,4850f644-8665-4e24-8c3c-bfa86de2c0f5
0,-22205.44446534849,2,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
1,-21841.805622659107,3,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
2,-21738.00053277469,4,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
3,-21664.53368261898,5,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
4,-21590.037958185687,6,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
5,-21518.021555765994,7,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
6,-21602.151919334683,8,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
7,-21615.782023668216,9,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
8,-21565.92606082632,10,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
9,-21577.001518120927,11,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
10,-21570.446734257413,12,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
11,-21592.195139114632,13,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
12,-21592.215888272247,14,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
13,-21616.00482124498,15,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
14,-21606.22518095696,16,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
15,-21598.175561739747,17,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
16,-21665.40832028531,18,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
17,-21630.67909659836,19,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
18,-21745.526968908955,20,Frontal,ZFM-02600,5712250f-7ea2-4f55-a7ac-15e855533225
0,-7390.803108480229,2,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
1,-7348.600778002878,3,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
2,-7279.286806887698,4,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
3,-7247.6303151148,5,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
4,-7213.240001443521,6,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
5,-7214.052868493258,7,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
6,-7208.095217229364,8,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
7,-7214.587695635415,9,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
8,-7195.914854326921,10,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
9,-7220.762831648978,11,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
10,-7201.764711385786,12,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
11,-7159.1470259588805,13,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
12,-7154.73878404422,14,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
13,-7160.452755409919,15,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
14,-7171.684951546669,16,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
15,-7165.474829606444,17,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
16,-7225.2497032534175,18,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
17,-7173.578505958327,19,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
18,-7155.650913076002,20,Midbrain,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
0,-260.46293198197105,2,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
1,-259.9782934940308,3,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
2,-259.71592702750456,4,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
3,-262.4452751890145,5,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
4,-261.70841016757413,6,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
5,-261.5555604483676,7,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
6,-260.6803494574337,8,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
7,-265.16090909295536,9,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
8,-263.8271584258374,10,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
9,-265.4266211253588,11,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
10,-261.9613653137519,12,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
11,-264.6335035321021,13,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
12,-264.7626753840558,14,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
13,-255.68163167001143,15,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
14,-264.5291261895692,16,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
15,-269.89096158311276,17,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
16,-269.88625957987375,18,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
17,-273.18580798573606,19,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
18,-266.7270059287854,20,Thalamus,ZFM-02600,cc8dd669-7938-4594-868d-b8ca0663b69a
0,-1168.294456893792,2,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
1,-1123.4819823467158,3,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
2,-1119.66390438415,4,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
3,-1112.7306160833652,5,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
4,-1112.8637520907992,6,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
5,-1112.5555546405105,7,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
6,-1107.0447233246014,8,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
7,-1105.0399913254025,9,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
8,-1124.4036926298422,10,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
9,-1118.4587221729068,11,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
10,-1121.8146094703043,12,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
11,-1096.9812740955254,13,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
12,-1119.5136593077668,14,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
13,-1132.0008272692144,15,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
14,-1136.9562332626383,16,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
15,-1125.6641178369746,17,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
16,-1125.861612164915,18,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
17,-1127.5662033201554,19,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
18,-1168.332218646092,20,Hippocampus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
0,-10954.591970937061,2,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
1,-10902.080226236905,3,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
2,-10817.88110816596,4,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
3,-10823.310727595146,5,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
4,-10816.176314481458,6,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
5,-10806.930098013572,7,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
6,-10805.262596137354,8,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
7,-10780.68952758804,9,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
8,-10775.302392884589,10,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
9,-10717.978262797993,11,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
10,-10794.074367648709,12,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
11,-10728.598128424475,13,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
12,-10721.11529693343,14,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
13,-10769.471644619982,15,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
14,-10732.3456699517,16,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
15,-10698.220691589604,17,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
16,-10717.071043448093,18,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
17,-10720.3794916699,19,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
18,-10739.90098893065,20,Thalamus,ZFM-02600,ff02e36b-95e9-4985-a6e3-ba2977063496
0,-3400.2015229333238,2,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
1,-3362.6614199218575,3,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
2,-3357.202230688495,4,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
3,-3377.481322073555,5,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
4,-3364.1210053504474,6,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
5,-3360.449839881735,7,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
6,-3358.239341381181,8,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
7,-3372.4031418521636,9,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
8,-3353.8279726762516,10,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
9,-3323.631579348346,11,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
10,-3320.6226814031143,12,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
11,-3360.889524166243,13,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
12,-3364.2183411044716,14,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
13,-3373.4368452651624,15,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
14,-3354.4917160266255,16,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
15,-3359.5721408645186,17,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
16,-3376.9235524659243,18,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
17,-3357.6262276391844,19,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
18,-3376.555996520203,20,Midbrain,ZFM-02600,382684fb-7088-4d4c-83ca-486e93c342f0
0,-21686.288322244163,2,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
1,-21363.368137944934,3,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
2,-21089.614566849945,4,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
3,-21018.264543943355,5,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
4,-20993.54545732486,6,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
5,-21031.244281474443,7,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
6,-20879.71650697648,8,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
7,-21023.869941191904,9,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
8,-20937.789126450745,10,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
9,-20913.199008638385,11,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
10,-20769.38020717489,12,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
11,-20859.53331724208,13,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
12,-20910.112600475528,14,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
13,-21256.025685952904,15,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
14,-21170.95253458177,16,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
15,-21259.231546053314,17,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
16,-20909.388103858044,18,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
17,-21260.05427323502,19,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
18,-21256.077914676618,20,Frontal,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
0,-6582.8675345608735,2,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
1,-6426.876979370519,3,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
2,-6301.040026795226,4,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
3,-6284.692275880209,5,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
4,-6234.128538495448,6,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
5,-6211.714612085543,7,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
6,-6162.324532845748,8,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
7,-6192.338327168649,9,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
8,-6166.472430414934,10,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
9,-6167.103587663289,11,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
10,-6139.358685418027,12,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
11,-6137.557855249956,13,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
12,-6164.0634095184605,14,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
13,-6134.334699116518,15,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
14,-6137.367879401787,16,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
15,-6098.818525781924,17,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
16,-6101.772047863313,18,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
17,-6117.282261292323,19,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
18,-6158.230667392667,20,Sensory,ZFM-02600,eead949d-45e5-46ae-9b1d-646b280b4ecf
0,-2999.8673364641945,2,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
1,-2961.2350104941925,3,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
2,-2974.4187657219677,4,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
3,-2937.205589972289,5,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
4,-2917.5675983412666,6,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
5,-2889.096875921732,7,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
6,-2908.7432542205856,8,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
7,-2887.7074601705394,9,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
8,-2917.5750901919805,10,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
9,-2981.024833700207,11,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
10,-2913.921245449163,12,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
11,-2944.5214009827478,13,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
12,-2913.4163720871657,14,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
13,-2987.5911643826084,15,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
14,-3057.4524839446794,16,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
15,-2909.531033985918,17,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
16,-3014.5160294764373,18,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
17,-2960.9778497769867,19,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
18,-2969.6193627677194,20,Amygdala,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
0,-295.6289418336885,2,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
1,-258.8436931559469,3,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
2,-253.6403382396366,4,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
3,-252.5389189926125,5,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
4,-264.60054609687126,6,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
5,-264.62725111447196,7,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
6,-256.0067232075344,8,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
7,-257.2127211431652,9,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
8,-259.3226884770603,10,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
9,-256.61274632112935,11,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
10,-262.8479058859053,12,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
11,-255.9039406163702,13,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
12,-253.27821688746755,14,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
13,-255.4491417148776,15,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
14,-246.91588229764056,16,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
15,-259.0824012404137,17,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
16,-248.4463751941675,18,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
17,-253.53661073812054,19,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
18,-259.58155791544215,20,Thalamus,ZFM-02600,9ceaa3aa-6821-4676-b72f-7bd5878576cd
0,-15287.775988549765,2,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
1,-15128.54777129881,3,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
2,-15089.661535907107,4,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
3,-15093.99806515676,5,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
4,-15061.285957321626,6,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
5,-15027.900509076706,7,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
6,-14915.688868268184,8,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
7,-15021.994589479322,9,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
8,-15034.13699857787,10,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
9,-14918.711153068743,11,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
10,-14965.785466852867,12,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
11,-14932.253978572851,13,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
12,-15104.143245726787,14,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
13,-15143.819614570873,15,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
14,-15176.11527406118,16,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
15,-15098.22759843299,17,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
16,-15112.737828228212,18,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
17,-15007.385622781596,19,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
18,-15170.647177813487,20,Frontal,ZFM-02600,c5bf594f-245e-4ff2-b53e-516e9dd8f065
0,-6657.416513884916,2,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
1,-6581.567968261657,3,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
2,-6614.830657286893,4,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
3,-6562.926919658328,5,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
4,-6594.712693504167,6,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
5,-6534.197005960395,7,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
6,-6569.765358322923,8,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
7,-6593.048837733977,9,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
8,-6756.418928248074,10,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
9,-6742.95730807307,11,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
10,-6746.500334204603,12,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
11,-6709.277397507669,13,Frontal,ZFM-02181,985672f4-4308-4f68-84ac-0d10acad84bb
